Lambda,FairnessMeasure,Statistic,MACE,MRMC,MAP,MRR
0.30000000000000004,kullback-leibler,stdev,0.00039852644053338257,0.0037950263428285363,0.015595413346181992,0.015723566236157213
0.30000000000000004,hellinger,mean,0.006959857605532039,0.6682989477607784,0.03794444444444445,0.0376875
0.30000000000000004,hellinger,stdev,0.000781156138397218,0.009995136862072549,0.004392618810389193,0.00460793052325749
0.30000000000000004,pearson,mean,0.005062842006846601,0.09711560415646192,0.13253670634920636,0.13706150793650793
0.30000000000000004,pearson,stdev,0.00037652370660046046,0.0018600443626178758,0.017099837759254485,0.01795217483323159
0.4,kullback-leibler,mean,0.004704611560364676,0.14282143753200102,0.13192559523809524,0.13533333333333333
0.4,kullback-leibler,stdev,0.00044730619178565356,0.0028724104951252036,0.015730827010499854,0.016977946280377264
0.4,hellinger,mean,0.005723123506343783,0.5974294328959494,0.05761954365079365,0.059371031746031755
0.4,hellinger,stdev,0.0006922761084881823,0.01384801140169727,0.0099425090073461,0.010553903043757891
0.4,pearson,mean,0.0050254940904763375,0.09693432916400183,0.1344642857142857,0.13884325396825395
0.4,pearson,stdev,0.0003764326874150965,0.0018940819560479653,0.018386114597453946,0.01933710447907922
0.5,kullback-leibler,mean,0.004511198972155258,0.13533192129346278,0.13929613095238094,0.14109126984126982
0.5,kullback-leibler,stdev,0.0004717531354227068,0.002073701980612012,0.01544306928750894,0.017126788646722114
0.5,hellinger,mean,0.004472827734802868,0.5321894401025549,0.08123214285714288,0.0836984126984127
0.5,hellinger,stdev,0.00048072602402991007,0.011386588645929237,0.012870867363257661,0.013947515208402914
0.5,pearson,mean,0.0048882589972788285,0.09677908008098834,0.13738988095238094,0.14085615079365083
0.5,pearson,stdev,0.000390979406236356,0.001911444011973173,0.016862081126463552,0.01696298079602462
0.6000000000000001,kullback-leibler,mean,0.004419000691817212,0.13140452484141363,0.1410218253968254,0.1424702380952381
0.6000000000000001,kullback-leibler,stdev,0.0005087476159560301,0.0021557445353941923,0.01576946763455747,0.01690918289368397
0.6000000000000001,hellinger,mean,0.004167908804069631,0.48987797418466855,0.09406498015873016,0.09547916666666666
0.6000000000000001,hellinger,stdev,0.0005410083846115403,0.009463119243361713,0.014840542893252954,0.01539589751463818
0.6000000000000001,pearson,mean,0.004861972051800563,0.09684175557218284,0.13789285714285712,0.14133134920634918
0.6000000000000001,pearson,stdev,0.0003463311585388219,0.0019243769907520054,0.015693056262353577,0.015476023032773461
0.7000000000000001,kullback-leibler,mean,0.004293663467042347,0.12866048343381942,0.13917956349206348,0.14452777777777776
0.7000000000000001,kullback-leibler,stdev,0.00042209795521701776,0.002035487419154475,0.015108409919513177,0.015253122934511549
0.7000000000000001,hellinger,mean,0.00412132537036423,0.4541384129054814,0.11149206349206349,0.11437103174603173
0.7000000000000001,hellinger,stdev,0.0005597029364521893,0.006632580929535584,0.014637666322621836,0.016251650887248472
0.7000000000000001,pearson,mean,0.004751890727754023,0.09677752294899199,0.13846230158730158,0.14213392857142856
0.7000000000000001,pearson,stdev,0.0003982870043069464,0.0019401596751453694,0.017662590493981365,0.01750168438819545
0.8,kullback-leibler,mean,0.0042235590389269,0.12647084828613794,0.14480357142857142,0.14756845238095237
0.8,kullback-leibler,stdev,0.00037327175771996506,0.0016620933205041262,0.014254226745339507,0.014445959152630696
0.8,hellinger,mean,0.004002009478608158,0.4342851104508004,0.13195039682539683,0.1359890873015873
0.8,hellinger,stdev,0.00047953671063982023,0.00390211402634575,0.01078018541333236,0.011771084231167059
0.8,pearson,mean,0.004756033463064521,0.09674407601094982,0.1404613095238095,0.1454672619047619
0.8,pearson,stdev,0.00039710207083208914,0.001954722722657975,0.01634399748709062,0.017148271258074232
0.9,kullback-leibler,mean,0.004153098752725814,0.12537167091056603,0.14663392857142857,0.15097023809523807
0.9,kullback-leibler,stdev,0.00044597587387092184,0.0016443157921909467,0.014780687898235835,0.01505424630624777
0.9,hellinger,mean,0.004017578170760455,0.4238437912598143,0.1397013888888889,0.14255059523809527
0.9,hellinger,stdev,0.0005488631581588656,0.0025817975701678793,0.010799816193668271,0.011504497382253022
0.9,pearson,mean,0.004618066220060224,0.09666718317326328,0.14183630952380952,0.1477172619047619
0.9,pearson,stdev,0.0003876542402318192,0.0019761640094807333,0.01635822719870449,0.016475516497788157
1.0,kullback-leibler,mean,0.004198889631135185,0.12468934626509358,0.15045535714285715,0.15600694444444443
1.0,kullback-leibler,stdev,0.00042175384611797096,0.001648077382504397,0.01428583279461289,0.014892053316456736
1.0,hellinger,mean,0.00396285926290594,0.4214404069833774,0.1543645833333333,0.15831547619047617
1.0,hellinger,stdev,0.0005108777855510019,0.0025632332269980235,0.009904695603021057,0.011554752265374562
1.0,pearson,mean,0.004649829368363842,0.0966469082402472,0.14649950396825395,0.15000496031746033
1.0,pearson,stdev,0.00036735519142608254,0.0019425746769151278,0.016197355718037102,0.01686872443977576
